place,lac,ci,lon,lat,2G_3G,people
MYW0603B2_绵阳西科大-5,61784,555,104.69173,31.54262,3,0.5
MYW0603C2_绵阳西科大-6,61784,556,104.69173,31.54262,3,0.5
MYW0603B3_绵阳西科大-8,61784,558,104.69173,31.54262,3,5
MYW0603C3_绵阳西科大-9,61784,559,104.69173,31.54262,3,0.5
MYW0429C2_绵阳检察院-6,61784,56,104.75544,31.45123,3,0.5
MYW0421A1_绵阳华丰宾馆-1,61784,571,104.73745,31.47594,3,5
MYW0421B1_绵阳华丰宾馆-2,61784,572,104.73745,31.47594,3,5
MYW0421C1_绵阳华丰宾馆-3,61784,573,104.73745,31.47594,3,0.5
MYW0421A2_绵阳华丰宾馆-4,61784,574,104.73745,31.47594,3,0.5
MYW0421B2_绵阳华丰宾馆-5,61784,575,104.73745,31.47594,3,5
MYW0421C2_绵阳华丰宾馆-6,61784,576,104.73745,31.47594,3,0.5
MYW0368A1_绵阳凤凰城-1,61784,5941,104.746221,31.475682,3,6
MYW0368B1_绵阳凤凰城-2,61784,5942,104.746221,31.475682,3,0.5
MYW0368C1_绵阳凤凰城-3,61784,5943,104.746221,31.475682,3,6
MYW0368A2_绵阳凤凰城-4,61784,5944,104.746221,31.475682,3,6
MYW0368B2_绵阳凤凰城-5,61784,5945,104.746221,31.475682,3,0.5
MYW0368C2_绵阳凤凰城-6,61784,5946,104.746221,31.475682,3,0.5
MYW0412A1_绵阳红星四队-1,61784,61,104.76722,31.43833,3,17
MYW0325A1_绵阳博美建材-1,61784,611,104.73267,31.48735,3,2
MYW0325B1_绵阳博美建材-2,61784,612,104.73267,31.48735,3,0.5
MYW0325C1_绵阳博美建材-3,61784,613,104.73267,31.48735,3,2
MYW0325A2_绵阳博美建材-4,61784,614,104.73267,31.48735,3,2
MYW0325B2_绵阳博美建材-5,61784,615,104.73267,31.48735,3,0.5
MYW0325C2_绵阳博美建材-6,61784,616,104.73267,31.48735,3,0.5
MYW0337A1_绵阳川音行政楼-1,61784,6161,104.75681,31.42221,3,0.5
MYW0337B1_绵阳川音行政楼-2,61784,6162,104.75681,31.42221,3,0.5
MYW0337C1_绵阳川音行政楼-3,61784,6163,104.75681,31.42221,3,0.5
MYW0337A2_绵阳川音行政楼-4,61784,6164,104.75681,31.42221,3,0.5
MYW0337B2_绵阳川音行政楼-5,61784,6165,104.75681,31.42221,3,0.5
MYW0337C2_绵阳川音行政楼-6,61784,6166,104.75681,31.42221,3,0.5
MYW0412B1_绵阳红星四队-2,61784,62,104.76722,31.43833,3,17
MYW0412C1_绵阳红星四队-3,61784,63,104.76722,31.43833,3,3
MYW0412A2_绵阳红星四队-4,61784,64,104.76722,31.43833,3,0.5
MYW0401A1_绵阳翰林尚城-1,61784,6431,104.76363,31.44344,3,3
MYW0401B1_绵阳翰林尚城-2,61784,6432,104.76363,31.44344,3,3
MYW0401C1_绵阳翰林尚城-3,61784,6433,104.76363,31.44344,3,3
MYW0401A2_绵阳翰林尚城-4,61784,6434,104.76363,31.44344,3,2
MYW0401B2_绵阳翰林尚城-5,61784,6435,104.76363,31.44344,3,0.5
MYW0401C2_绵阳翰林尚城-6,61784,6436,104.76363,31.44344,3,0.5
MYW0450A1_绵阳经开区南塔路-1,61784,6441,104.76341,31.45181,3,0.5
MYW0450B1_绵阳经开区南塔路-2,61784,6442,104.76341,31.45181,3,0.5
MYW0450C1_绵阳经开区南塔路-3,61784,6443,104.76341,31.45181,3,2
MYW0450A2_绵阳经开区南塔路-4,61784,6444,104.76341,31.45181,3,0.5
MYW0450B2_绵阳经开区南塔路-5,61784,6445,104.76341,31.45181,3,0.5
MYW0450C2_绵阳经开区南塔路-6,61784,6446,104.76341,31.45181,3,0.5
MYW0412B2_绵阳红星四队-5,61784,65,104.76722,31.43833,3,0.5
MYW0576A1_绵阳天浩大厦-1,61784,6581,104.75864,31.46024,3,1
MYW0576B1_绵阳天浩大厦-2,61784,6582,104.75864,31.46024,3,0.5
MYW0576C1_绵阳天浩大厦-3,61784,6583,104.75864,31.46024,3,0.5
MYW0576A2_绵阳天浩大厦-4,61784,6584,104.75864,31.46024,3,0.5
MYW0576B2_绵阳天浩大厦-5,61784,6585,104.75864,31.46024,3,0.5
MYW0576C2_绵阳天浩大厦-6,61784,6586,104.75864,31.46024,3,0.5
MYW0412C2_绵阳红星四队-6,61784,66,104.76722,31.43833,3,0.5
MYW0604A1_绵阳西科大东7宿舍楼-1,61784,6601,104.69573,31.53925,3,0.5
MYW0604B1_绵阳西科大东7宿舍楼-2,61784,6602,104.69573,31.53925,3,0.5
MYW0604C1_绵阳西科大东7宿舍楼-3,61784,6603,104.69573,31.53925,3,0.5
MYW0604A2_绵阳西科大东7宿舍楼-4,61784,6604,104.69573,31.53925,3,0.5
MYW0604B2_绵阳西科大东7宿舍楼-5,61784,6605,104.69573,31.53925,3,0.5
MYW0604C2_绵阳西科大东7宿舍楼-6,61784,6606,104.69573,31.53925,3,0.5
MYW0604A3_绵阳西科大东苑12号楼-1,61784,6607,104.69573,31.53925,3,0.5
MYW0604B3_绵阳西科大东苑12号楼-2,61784,6608,104.69573,31.53925,3,0.5
MYW0604C3_绵阳西科大东苑12号楼-3,61784,6609,104.69573,31.53925,3,3
MYW0558A1_绵阳顺河街-1,61784,671,104.75233,31.46392,3,9
MYW0558B1_绵阳顺河街-2,61784,672,104.75233,31.46392,3,9
MYW0558C1_绵阳顺河街-3,61784,673,104.75233,31.46392,3,0.5
MYW0558A2_绵阳顺河街-4,61784,674,104.75233,31.46392,3,0.5
MYW0558B2_绵阳顺河街-5,61784,675,104.75233,31.46392,3,9
MYW0481A1_绵阳龙门九龙村-1,61784,6751,104.69134,31.59084,3,0.5
MYW0481B1_绵阳龙门九龙村-2,61784,6752,104.69134,31.59084,3,0.5
MYW0481C1_绵阳龙门九龙村-3,61784,6753,104.69134,31.59084,3,0.5
MYW0558C2_绵阳顺河街-6,61784,676,104.75233,31.46392,3,0.5
MYW0606A1_绵阳西科大西山校区-1,61784,681,104.72107,31.48157,3,0.5
MYW0606B1_绵阳西科大西山校区-2,61784,682,104.72107,31.48157,3,0.5
MYW0606C1_绵阳西科大西山校区-3,61784,683,104.72107,31.48157,3,9
MYW0608A1_绵阳西科大新区居民点-1,61784,6831,104.69828,31.54369,3,0.5
MYW0608B1_绵阳西科大新区居民点-2,61784,6832,104.69828,31.54369,3,0.5
MYW0608C1_绵阳西科大新区居民点-3,61784,6833,104.69828,31.54369,3,0.5
MYW0608C2_绵阳西科大新区居民点-6,61784,6836,104.69828,31.54369,3,0.5
MYW0606A2_绵阳西科大西山校区-4,61784,684,104.72107,31.48157,3,9
MYW0350A1_绵阳东方华尔街-1,61784,6841,104.73429,31.48246,3,5
MYW0350B1_绵阳东方华尔街-2,61784,6842,104.73429,31.48246,3,0.5
MYW0350C1_绵阳东方华尔街-3,61784,6843,104.73429,31.48246,3,3
MYW0350A2_绵阳东方华尔街-4,61784,6844,104.73429,31.48246,3,0.5
MYW0350B2_绵阳东方华尔街-5,61784,6845,104.73429,31.48246,3,0.5
MYW0350C2_绵阳东方华尔街-6,61784,6846,104.73429,31.48246,3,0.5
MYW0606B2_绵阳西科大西山校区-5,61784,685,104.72107,31.48157,3,0.5
MYW0606C2_绵阳西科大西山校区-6,61784,686,104.72107,31.48157,3,1
MYW0463A1_绵阳康复医院-1,61784,6861,104.75217,31.44397,3,0.5
MYW0463B1_绵阳康复医院-2,61784,6862,104.75217,31.44397,3,0.5
MYW0463C1_绵阳康复医院-3,61784,6863,104.75217,31.44397,3,3
MYW0463A2_绵阳康复医院-4,61784,6864,104.75217,31.44397,3,0.5
MYW0463B2_绵阳康复医院-5,61784,6865,104.75217,31.44397,3,0.5
MYW0463C2_绵阳康复医院-6,61784,6866,104.75217,31.44397,3,3
MYW0644A1_绵阳迎宾路综合市场-1,61784,6871,104.73321,31.47497,3,1
MYW0644B1_绵阳迎宾路综合市场-2,61784,6872,104.73321,31.47497,3,1
MYW0644C1_绵阳迎宾路综合市场-3,61784,6873,104.73321,31.47497,3,0.5
MYW0644A2_绵阳迎宾路综合市场-4,61784,6874,104.73321,31.47497,3,0.5
MYW0644B2_绵阳迎宾路综合市场-5,61784,6875,104.73321,31.47497,3,0.5
MYW0644C2_绵阳迎宾路综合市场-6,61784,6876,104.73321,31.47497,3,0.5
MYW0680A1_绵阳跃进路长虹国际城-1,61784,6881,104.73721,31.46922,3,3
MYW0680B1_绵阳跃进路长虹国际城-2,61784,6882,104.73721,31.46922,3,0.5
MYW0680C1_绵阳跃进路长虹国际城-3,61784,6883,104.73721,31.46922,3,3
MYW0680A2_绵阳跃进路长虹国际城-4,61784,6884,104.73721,31.46922,3,0.5
MYW0680B2_绵阳跃进路长虹国际城-5,61784,6885,104.73721,31.46922,3,0.5
MYW0680C2_绵阳跃进路长虹国际城-6,61784,6886,104.73721,31.46922,3,0.5
MYW9901A1_绵阳应急通信车-1,61784,6901,104.7674358,31.34552,3,0.5
MYW9901B1_绵阳应急通信车-2,61784,6902,104.7674358,31.34552,3,0.5
MYW9901A2_绵阳应急通信车-3,61784,6903,104.7674358,31.34552,3,0.5
MYW9901B2_绵阳应急通信车-4,61784,6904,104.7674358,31.34552,3,0.5
MYW0311A1_绵阳6中-1,61784,6931,104.73337,31.45391,3,2
MYW0311B1_绵阳6中-2,61784,6932,104.73337,31.45391,3,5
MYW0311C1_绵阳6中-3,61784,6933,104.73337,31.45391,3,5
MYW0311A2_绵阳6中-4,61784,6934,104.73337,31.45391,3,0.5
MYW0311B2_绵阳6中-5,61784,6935,104.73337,31.45391,3,0.5
MYW0311C2_绵阳6中-6,61784,6936,104.73337,31.45391,3,0.5
MYW0507A1_绵阳平政八队-1,61784,6941,104.73241,31.49101,3,5
MYW0507B1_绵阳平政八队-2,61784,6942,104.73241,31.49101,3,5
MYW0507C1_绵阳平政八队-3,61784,6943,104.73241,31.49101,3,5
MYW0507A2_绵阳平政八队-4,61784,6944,104.73241,31.49101,3,0.5
MYW0507B2_绵阳平政八队-5,61784,6945,104.73241,31.49101,3,1
MYW0507C2_绵阳平政八队-6,61784,6946,104.73241,31.49101,3,0.5
MYW0507A3_绵阳平政八队-7,61784,6947,104.73241,31.49101,3,0.5
MYW0507B3_绵阳平政八队-8,61784,6948,104.73241,31.49101,3,0.5
MYW0507C3_绵阳平政八队-9,61784,6949,104.73241,31.49101,3,0.5
MYW0533A1_绵阳圣水8队-1,61784,6951,104.72881,31.50387,3,1
MYW0533B1_绵阳圣水8队-2,61784,6952,104.72881,31.50387,3,1
MYW0533C1_绵阳圣水8队-3,61784,6953,104.72881,31.50387,3,2
MYW0533A2_绵阳圣水8队-4,61784,6954,104.72881,31.50387,3,0.5
MYW0533B2_绵阳圣水8队-5,61784,6955,104.72881,31.50387,3,0.5
MYW0533C2_绵阳圣水8队-6,61784,6956,104.72881,31.50387,3,2
MYW0428A1_绵阳嘉合苑-1,61784,6971,104.738591,31.480689,3,3
MYW0428B1_绵阳嘉合苑-2,61784,6972,104.738591,31.480689,3,3
MYW0428C1_绵阳嘉合苑-3,61784,6973,104.738591,31.480689,3,1
MYW0428A2_绵阳嘉合苑-4,61784,6974,104.738591,31.480689,3,0.5
MYW0428B2_绵阳嘉合苑-5,61784,6975,104.738591,31.480689,3,0.5
MYW0428C2_绵阳嘉合苑-6,61784,6976,104.738591,31.480689,3,0.5
MYW0638A1_绵阳阳光新城-1,61784,701,104.74397,31.45537,3,0.5
MYW0638B1_绵阳阳光新城-2,61784,702,104.74397,31.45537,3,2
MYW0638C1_绵阳阳光新城-3,61784,703,104.74397,31.45537,3,0.5
MYW0638A2_绵阳阳光新城-4,61784,704,104.74397,31.45537,3,0.5
MYW0638B2_绵阳阳光新城-5,61784,705,104.74397,31.45537,3,1
MYW0638C2_绵阳阳光新城-6,61784,706,104.74397,31.45537,3,0.5
MYW0358A1_绵阳房管局-1,61784,731,104.75572,31.46049,3,4
MYW0358B1_绵阳房管局-2,61784,732,104.75572,31.46049,3,4
MYW0358C1_绵阳房管局-3,61784,733,104.75572,31.46049,3,0.5
MYW0358A2_绵阳房管局-4,61784,734,104.75572,31.46049,3,0.5
MYW0393A1_绵阳骨科医院-1,61784,7341,104.73111,31.46671,3,3
MYW0393B1_绵阳骨科医院-2,61784,7342,104.73111,31.46671,3,0.5
MYW0393C1_绵阳骨科医院-3,61784,7343,104.73111,31.46671,3,3
MYW0393A2_绵阳骨科医院-4,61784,7344,104.73111,31.46671,3,0.5
MYW0393B2_绵阳骨科医院-5,61784,7345,104.73111,31.46671,3,0.5
MYW0393C2_绵阳骨科医院-6,61784,7346,104.73111,31.46671,3,0.5
MYW0358B2_绵阳房管局-5,61784,735,104.75572,31.46049,3,0.5
MYW0358C2_绵阳房管局-6,61784,736,104.75572,31.46049,3,0.5
MYW0470A1_绵阳乐都酒店-1,61784,7371,104.74824,31.469197,3,1
MYW0470B1_绵阳乐都酒店-2,61784,7372,104.74824,31.469197,3,1
MYW0470C1_绵阳乐都酒店-3,61784,7373,104.74824,31.469197,3,1
MYW0470A2_绵阳乐都酒店-4,61784,7374,104.74824,31.469197,3,0.5
MYW0470B2_绵阳乐都酒店-5,61784,7375,104.74824,31.469197,3,0.5
MYW0470C2_绵阳乐都酒店-6,61784,7376,104.74824,31.469197,3,0.5
MYW0514A1_绵阳青义邮政-1,61784,7431,104.70061,31.53101,3,2
MYW0514B1_绵阳青义邮政-2,61784,7432,104.70061,31.53101,3,0.5
MYW0514C1_绵阳青义邮政-3,61784,7433,104.70061,31.53101,3,2
MYW0575A1_绵阳桃源路-1,61784,751,104.72778,31.46548,3,4
MYW0575B1_绵阳桃源路-2,61784,752,104.72778,31.46548,3,0.5
MYW0575C1_绵阳桃源路-3,61784,753,104.72778,31.46548,3,1
MYW0575A2_绵阳桃源路-4,61784,754,104.72778,31.46548,3,0.5
MYW0575B2_绵阳桃源路-5,61784,755,104.72778,31.46548,3,0.5
MYW0575C2_绵阳桃源路-6,61784,756,104.72778,31.46548,3,2
MYW0323A1_绵阳滨河北路-1,61784,761,104.74481,31.47641,3,0.5
MYW0323B1_绵阳滨河北路-2,61784,762,104.74481,31.47641,3,0.5
MYW0323C1_绵阳滨河北路-3,61784,763,104.74481,31.47641,3,2
MYW0323A2_绵阳滨河北路-4,61784,764,104.74481,31.47641,3,0.5
MYW0323B2_绵阳滨河北路-5,61784,765,104.74481,31.47641,3,2
MYW0323C2_绵阳滨河北路-6,61784,766,104.74481,31.47641,3,0.5
MYW1048A1_绵阳塘讯移动营业厅-1,61784,771,104.79043,31.39812,3,0.5
MYW1048B1_绵阳塘讯移动营业厅-2,61784,772,104.79043,31.39812,3,0.5
MYW1048C1_绵阳塘讯移动营业厅-3,61784,773,104.79043,31.39812,3,2
MYW0387A1_绵阳高水蔬菜批发市场-1,61784,821,104.73901,31.48836,3,3
MYW0387B1_绵阳高水蔬菜批发市场-2,61784,822,104.73901,31.48836,3,0.5
MYW0387C1_绵阳高水蔬菜批发市场-3,61784,823,104.73901,31.48836,3,1
MYW0387A2_绵阳高水蔬菜批发市场-4,61784,824,104.73901,31.48836,3,0.5
MYW0387B2_绵阳高水蔬菜批发市场-5,61784,825,104.73901,31.48836,3,0.5
MYW0387C2_绵阳高水蔬菜批发市场-6,61784,826,104.73901,31.48836,3,1
MYW1053A1_绵阳塘汛镇万人区-1,61784,841,104.78621,31.39848,3,0.5
MYW1053B1_绵阳塘汛镇万人区-2,61784,842,104.78621,31.39848,3,5
MYW1053C1_绵阳塘汛镇万人区-3,61784,843,104.78621,31.39848,3,5
MYW0596A1_绵阳五交化大楼-1,61784,851,104.73472,31.46726,3,0.5
MYW0596B1_绵阳五交化大楼-2,61784,852,104.73472,31.46726,3,5
MYW0596C1_绵阳五交化大楼-3,61784,853,104.73472,31.46726,3,5
MYW0596A2_绵阳五交化大楼-4,61784,854,104.73472,31.46726,3,0.5
MYW0596B2_绵阳五交化大楼-5,61784,855,104.73472,31.46726,3,5
MYW0596C2_绵阳五交化大楼-6,61784,856,104.73472,31.46726,3,0.5
MYW0452A1_绵阳晶南湖-1,61784,891,104.76381,31.42996,3,0.5
MYW0452B1_绵阳晶南湖-2,61784,892,104.76381,31.42996,3,0.5
MYW0452C1_绵阳晶南湖-3,61784,893,104.76381,31.42996,3,0.5
MYW0452A2_绵阳晶南湖-4,61784,894,104.76381,31.42996,3,0.5
MYW0452B2_绵阳晶南湖-5,61784,895,104.76381,31.42996,3,0.5
MYW0452C2_绵阳晶南湖-6,61784,896,104.76381,31.42996,3,0.5
MYW0667A1_绵阳宇隆大厦-1,61784,9091,104.74354,31.46551,3,11
MYW0667B1_绵阳宇隆大厦-2,61784,9092,104.74354,31.46551,3,11
MYW0667C1_绵阳宇隆大厦-3,61784,9093,104.74354,31.46551,3,11
MYW0667A2_绵阳宇隆大厦-4,61784,9094,104.74354,31.46551,3,11
MYW0667B2_绵阳宇隆大厦-5,61784,9095,104.74354,31.46551,3,0.5
MYW0667C2_绵阳宇隆大厦-6,61784,9096,104.74354,31.46551,3,0.5
MYW0040FBA1_绵阳烟厂-1,61784,911,104.74009,31.45927,3,0.5
MYW0040FBB1_绵阳烟厂-2,61784,912,104.74009,31.45927,3,2
MYW0483A1_绵阳马家巷-1,61784,9121,104.75204,31.46004,3,0.5
MYW0483B1_绵阳马家巷-2,61784,9122,104.75204,31.46004,3,4
MYW0483C1_绵阳马家巷-3,61784,9123,104.75204,31.46004,3,4
MYW0483A2_绵阳马家巷-4,61784,9124,104.75204,31.46004,3,0.5
MYW0483B2_绵阳马家巷-5,61784,9125,104.75204,31.46004,3,0.5
MYW0483C2_绵阳马家巷-6,61784,9126,104.75204,31.46004,3,0.5
MYW0040FBC1_绵阳烟厂-3,61784,913,104.74009,31.45927,3,1
MYW0040FBA2_绵阳烟厂-4,61784,914,104.74009,31.45927,3,0.5
MYW0040FBB2_绵阳烟厂-5,61784,915,104.74009,31.45927,3,0.5
MYW0040FBC2_绵阳烟厂-6,61784,916,104.74009,31.45927,3,0.5
MYW0383A1_绵阳富洋铝材-1,61784,921,104.74015,31.49092,3,0.5
MYW0383B1_绵阳富洋铝材-2,61784,922,104.74015,31.49092,3,3
MYW0383C1_绵阳富洋铝材-3,61784,923,104.74015,31.49092,3,0.5
MYW0383A2_绵阳富洋铝材-4,61784,924,104.74015,31.49092,3,0.5
MYW0383B2_绵阳富洋铝材-5,61784,925,104.74015,31.49092,3,0.5
MYW0383C2_绵阳富洋铝材-6,61784,926,104.74015,31.49092,3,0.5
MYW0473A1_绵阳联星化工-1,61784,931,104.77077,31.45223,3,0.5
MYW0473B1_绵阳联星化工-2,61784,932,104.77077,31.45223,3,0.5
MYW0473C1_绵阳联星化工-3,61784,933,104.77077,31.45223,3,0.5
MYW0473A2_绵阳联星化工-4,61784,934,104.77077,31.45223,3,0.5
MYW0473B2_绵阳联星化工-5,61784,935,104.77077,31.45223,3,0.5
MYW0473C2_绵阳联星化工-6,61784,936,104.77077,31.45223,3,0.5
MYW0684A1_绵阳长虹培训中心-1,61784,941,104.72744,31.50184,3,0.5
MYW0684B1_绵阳长虹培训中心-2,61784,942,104.72744,31.50184,3,3
MYW0684C1_绵阳长虹培训中心-3,61784,943,104.72744,31.50184,3,0.5
MYW0684A2_绵阳长虹培训中心-4,61784,944,104.72744,31.50184,3,0.5
MYW0684B2_绵阳长虹培训中心-5,61784,945,104.72744,31.50184,3,0.5
MYW0684C2_绵阳长虹培训中心-6,61784,946,104.72744,31.50184,3,0.5
MYW0388A1_绵阳高水小区-1,61784,951,104.73442,31.50463,3,3
MYW0388B1_绵阳高水小区-2,61784,952,104.73442,31.50463,3,3
MYW0388C1_绵阳高水小区-3,61784,953,104.73442,31.50463,3,0.5
MYW0388A2_绵阳高水小区-4,61784,954,104.73442,31.50463,3,0.5
MYW0388B2_绵阳高水小区-5,61784,955,104.73442,31.50463,3,0.5
MYW0388C2_绵阳高水小区-6,61784,956,104.73442,31.50463,3,0.5
MYW1036A1_绵阳青义-1,61784,961,104.70232,31.55391,3,0.5
MYW1036B1_绵阳青义-2,61784,962,104.70232,31.55391,3,3
MYW1036C1_绵阳青义-3,61784,963,104.70232,31.55391,3,3
MYW0386A1_绵阳高水尚高-1,61784,971,104.73334,31.49828,3,0.5
MYW0386B1_绵阳高水尚高-2,61784,972,104.73334,31.49828,3,0.5
MYW0386C1_绵阳高水尚高-3,61784,973,104.73334,31.49828,3,1
MYW0386A2_绵阳高水尚高-4,61784,974,104.73334,31.49828,3,1
MYW0386B2_绵阳高水尚高-5,61784,975,104.73334,31.49828,3,0.5
MYW0386C2_绵阳高水尚高-6,61784,976,104.73334,31.49828,3,0.5
MYW0513A1_绵阳青义大龙树村-1,61784,9841,104.65181,31.54111,3,0.5
MYW0513B1_绵阳青义大龙树村-2,61784,9842,104.65181,31.54111,3,0.5
MYW0513C1_绵阳青义大龙树村-3,61784,9843,104.65181,31.54111,3,0.5
MYW0534A1_绵阳圣水后山-1,61784,9851,104.7115397,31.51394,3,0.5
MYW0534B1_绵阳圣水后山-2,61784,9852,104.7115398,31.51394,3,0.5
MYW0534C1_绵阳圣水后山-3,61784,9853,104.7115399,31.51394,3,0.5
MYW0461A1_绵阳凯厦花园-1,61784,991,104.73422,31.49309,3,0.5
MYW0574A1_绵阳塘汛群文村-1,61784,9911,104.77863,31.41911,3,0.5
MYW0574B1_绵阳塘汛群文村-2,61784,9912,104.77863,31.41911,3,2
MYW0574C1_绵阳塘汛群文村-3,61784,9913,104.77863,31.41911,3,1
MYW0574A2_绵阳塘汛群文村-4,61784,9914,104.77863,31.41911,3,1
MYW0574B2_绵阳塘汛群文村-5,61784,9915,104.77863,31.41911,3,0.5
MYW0574C2_绵阳塘汛群文村-6,61784,9916,104.77863,31.41911,3,0.5
MYW0461B1_绵阳凯厦花园-2,61784,992,104.73422,31.49309,3,3
MYW0461C1_绵阳凯厦花园-3,61784,993,104.73422,31.49309,3,0.5
MYW0461A2_绵阳凯厦花园-4,61784,994,104.73422,31.49309,3,0.5
MYW0461B2_绵阳凯厦花园-5,61784,995,104.73422,31.49309,3,0.5
MYW0461C2_绵阳凯厦花园-6,61784,996,104.73422,31.49309,3,0.5
MYW0307A1_绵阳24公司-1,61786,1011,104.7691919,31.49747,3,3
MYW0307B1_绵阳24公司-2,61786,1012,104.7691919,31.49747,3,0.5
MYW0307C1_绵阳24公司-3,61786,1013,104.7691919,31.49747,3,1
MYW0327A1_绵阳朝阳厂-1,61786,1021,104.78186,31.48636,3,0.5
MYW0345A1_绵阳电视塔-1,61786,10211,104.75551,31.47781,3,2
MYW0345B1_绵阳电视塔-2,61786,10212,104.75551,31.47781,3,0.5
MYW0345C1_绵阳电视塔-3,61786,10213,104.75551,31.47781,3,0.5
MYW0327B1_绵阳朝阳厂-2,61786,1022,104.78186,31.48636,3,0.5
MYW0327C1_绵阳朝阳厂-3,61786,1023,104.78186,31.48636,3,0.5
MYW0370A1_绵阳芙蓉汉城-1,61786,1031,104.76511,31.47812,3,0.5
MYW0370B1_绵阳芙蓉汉城-2,61786,1032,104.76511,31.47812,3,1
MYW0370C1_绵阳芙蓉汉城-3,61786,1033,104.76511,31.47812,3,1
MYW0370A2_绵阳芙蓉汉城-4,61786,1034,104.76511,31.47812,3,0.5
MYW0370B2_绵阳芙蓉汉城-5,61786,1035,104.76511,31.47812,3,0.5
MYW0370C2_绵阳芙蓉汉城-6,61786,1036,104.76511,31.47812,3,0.5
MYW0310A1_绵阳58所家属区-1,61786,10471,104.78312,31.48163,3,0.5
MYW0310B1_绵阳58所家属区-2,61786,10472,104.78312,31.48163,3,0.5
MYW0310C1_绵阳58所家属区-3,61786,10473,104.78312,31.48163,3,0.5
MYW0610A1_绵阳仙泉街30号-1,61786,10491,104.77141,31.50821,3,0.5
MYW0610B1_绵阳仙泉街30号-2,61786,10492,104.77141,31.50821,3,1
MYW0610C1_绵阳仙泉街30号-3,61786,10493,104.77141,31.50821,3,2
MYW0526A1_绵阳神鹰商务酒店-1,61786,10501,104.76381,31.50821,3,2
MYW0526B1_绵阳神鹰商务酒店-2,61786,10502,104.76381,31.50821,3,1
MYW0526C1_绵阳神鹰商务酒店-3,61786,10503,104.76381,31.50821,3,2
MYW0479A1_绵阳六里村-1,61786,1051,104.75793,31.49039,3,1
MYW0479B1_绵阳六里村-2,61786,1052,104.75793,31.49039,3,1
MYW0451A1_绵阳经贸校-1,61786,10521,104.77161,31.48581,3,2
MYW0451B1_绵阳经贸校-2,61786,10522,104.77161,31.48581,3,0.5
MYW0451C1_绵阳经贸校-3,61786,10523,104.77161,31.48581,3,0.5
MYW0479C1_绵阳六里村-3,61786,1053,104.75793,31.49039,3,0.5
MYW0479A2_绵阳六里村-4,61786,1054,104.75793,31.49039,3,0.5
MYW0479B2_绵阳六里村-5,61786,1055,104.75793,31.49039,3,0.5
MYW0479C2_绵阳六里村-6,61786,1056,104.75793,31.49039,3,0.5
MYW0504A1_绵阳农电局-1,61786,1061,104.76349,31.48573,3,1
MYW0504B1_绵阳农电局-2,61786,1062,104.76349,31.48573,3,2
MYW0504C1_绵阳农电局-3,61786,1063,104.76349,31.48573,3,0.5
MYW0504A2_绵阳农电局-4,61786,1064,104.76349,31.48573,3,0.5
MYW0504B2_绵阳农电局-5,61786,1065,104.76349,31.48573,3,2
MYW0504C2_绵阳农电局-6,61786,1066,104.76349,31.48573,3,0.5
MYW0528A1_绵阳沈家坝-1,61786,1071,104.77499,31.46574,3,3
MYW0528B1_绵阳沈家坝-2,61786,1072,104.77499,31.46574,3,0.5
MYW0528C1_绵阳沈家坝-3,61786,1073,104.77499,31.46574,3,0.5
MYW0528A2_绵阳沈家坝-4,61786,1074,104.77499,31.46574,3,3
MYW0528B2_绵阳沈家坝-5,61786,1075,104.77499,31.46574,3,4
MYW0528C2_绵阳沈家坝-6,61786,1076,104.77499,31.46574,3,4
MYW0529A1_绵阳沈家坝后街-1,61786,1081,104.78062,31.46301,3,4
MYW0529B1_绵阳沈家坝后街-2,61786,1082,104.78062,31.46301,3,4
MYW0529C1_绵阳沈家坝后街-3,61786,1083,104.78062,31.46301,3,0.5
MYW0529A2_绵阳沈家坝后街-4,61786,1084,104.78062,31.46301,3,0.5
MYW0529B2_绵阳沈家坝后街-5,61786,1085,104.78062,31.46301,3,0.5
MYW0529C2_绵阳沈家坝后街-6,61786,1086,104.78062,31.46301,3,0.5
MYW0539A1_绵阳师专-1,61786,1101,104.78891,31.49553,3,0.5
MYW0539B1_绵阳师专-2,61786,1102,104.78891,31.49553,3,0.5
MYW0539C1_绵阳师专-3,61786,1103,104.78891,31.49553,3,0.5
MYW0034FBA1_绵阳太极制药-1,61786,1111,104.75812,31.47353,3,0.5
